station_european_code,component_code,component_name,component_caption,statistics_year,statistic_shortname,statistic_name,statistic_value,statistics_percentage_valid,statistics_number_valid
ALBA IULIA,10,Carbon monoxide (air),CO,2011,P98,98 percentile,"1,950","94,760",8301
ALBA IULIA,10,Carbon monoxide (air),CO,2011,Max,maximum,"4,360","94,760",8301
ALBA IULIA,10,Carbon monoxide (air),CO,2012,P50,50 percentile,87,"98,907",362
ALBA IULIA,10,Carbon monoxide (air),CO,2012,Mean,annual mean,252,"98,907",362
ALBA IULIA,10,Carbon monoxide (air),CO,2012,P95,95 percentile,960,"98,907",362
ALBA IULIA,10,Carbon monoxide (air),CO,2012,P98,98 percentile,"1,335","98,907",362
ALBA IULIA,10,Carbon monoxide (air),CO,2012,Max,maximum,"1,770","98,907",362
ALBA IULIA,10,Carbon monoxide (air),CO,2012,P50,50 percentile,156,"99,180",363
ALBA IULIA,10,Carbon monoxide (air),CO,2012,Mean,annual mean,465,"99,180",363
ALBA IULIA,10,Carbon monoxide (air),CO,2012,P95,95 percentile,"1,626","99,180",363
ALBA IULIA,10,Carbon monoxide (air),CO,2012,P98,98 percentile,"2,154","99,180",363
ALBA IULIA,10,Carbon monoxide (air),CO,2012,Max,maximum,"2,533","99,180",363
ALBA IULIA,10,Carbon monoxide (air),CO,2012,P50,50 percentile,80,"95,025",8347
ALBA IULIA,10,Carbon monoxide (air),CO,2012,Mean,annual mean,251,"95,025",8347
ALBA IULIA,10,Carbon monoxide (air),CO,2012,P95,95 percentile,"1,180","95,025",8347
ALBA IULIA,10,Carbon monoxide (air),CO,2012,P98,98 percentile,"1,720","95,025",8347
ALBA IULIA,10,Carbon monoxide (air),CO,2012,Max,maximum,"3,070","95,025",8347
ALBA IULIA,12,Lead (aerosol),Pb,2009,P50,50 percentile,10,"95,342",348
ALBA IULIA,12,Lead (aerosol),Pb,2009,Mean,annual mean,19,"95,342",348
ALBA IULIA,12,Lead (aerosol),Pb,2009,P95,95 percentile,70,"95,342",348
ALBA IULIA,12,Lead (aerosol),Pb,2009,P98,98 percentile,90,"95,342",348
ALBA IULIA,12,Lead (aerosol),Pb,2009,Max,maximum,480,"95,342",348
ALBA IULIA,12,Lead (aerosol),Pb,2010,P50,50 percentile,10,"98,630",360
ALBA IULIA,12,Lead (aerosol),Pb,2010,Mean,annual mean,18,"98,630",360
ALBA IULIA,12,Lead (aerosol),Pb,2010,P95,95 percentile,50,"98,630",360
ALBA IULIA,12,Lead (aerosol),Pb,2010,P98,98 percentile,80,"98,630",360
ALBA IULIA,12,Lead (aerosol),Pb,2010,Max,maximum,230,"98,630",360
ALBA IULIA,12,Lead (aerosol),Pb,2011,P50,50 percentile,10,"96,712",353
ALBA IULIA,12,Lead (aerosol),Pb,2011,Mean,annual mean,14,"96,712",353
ALBA IULIA,12,Lead (aerosol),Pb,2011,P95,95 percentile,40,"96,712",353
ALBA IULIA,12,Lead (aerosol),Pb,2011,P98,98 percentile,50,"96,712",353
ALBA IULIA,12,Lead (aerosol),Pb,2011,Max,maximum,120,"96,712",353
ALBA IULIA,12,Lead (aerosol),Pb,2012,P50,50 percentile,10,"60,656",222
ALBA IULIA,12,Lead (aerosol),Pb,2012,Mean,annual mean,13,"60,656",222
ALBA IULIA,12,Lead (aerosol),Pb,2012,P95,95 percentile,40,"60,656",222
ALBA IULIA,12,Lead (aerosol),Pb,2012,P98,98 percentile,60,"60,656",222
ALBA IULIA,12,Lead (aerosol),Pb,2012,Max,maximum,70,"60,656",222
ALBA IULIA,14,Cadmium (aerosol),Cd,2009,P50,50 percentile,250,"83,288",304
ALBA IULIA,14,Cadmium (aerosol),Cd,2009,Mean,annual mean,943,"83,288",304
ALBA IULIA,14,Cadmium (aerosol),Cd,2009,P95,95 percentile,"4,550","83,288",304
ALBA IULIA,14,Cadmium (aerosol),Cd,2009,P98,98 percentile,"8,550","83,288",304
ALBA IULIA,14,Cadmium (aerosol),Cd,2009,Max,maximum,"12,030","83,288",304
ALBA IULIA,14,Cadmium (aerosol),Cd,2010,P50,50 percentile,260,"98,630",360
ALBA IULIA,14,Cadmium (aerosol),Cd,2010,Mean,annual mean,727,"98,630",360
ALBA IULIA,14,Cadmium (aerosol),Cd,2010,P95,95 percentile,"3,090","98,630",360
ALBA IULIA,14,Cadmium (aerosol),Cd,2010,P98,98 percentile,"6,520","98,630",360
ALBA IULIA,14,Cadmium (aerosol),Cd,2010,Max,maximum,"9,380","98,630",360
ALBA IULIA,14,Cadmium (aerosol),Cd,2011,P50,50 percentile,180,"96,712",353
ALBA IULIA,14,Cadmium (aerosol),Cd,2011,Mean,annual mean,348,"96,712",353
ALBA IULIA,14,Cadmium (aerosol),Cd,2011,P95,95 percentile,"1,150","96,712",353
ALBA IULIA,14,Cadmium (aerosol),Cd,2011,P98,98 percentile,"1,810","96,712",353
ALBA IULIA,14,Cadmium (aerosol),Cd,2011,Max,maximum,"3,090","96,712",353
ALBA IULIA,15,Nickel (aerosol),Ni,2009,P50,50 percentile,"4,600","84,110",307
ALBA IULIA,15,Nickel (aerosol),Ni,2009,Mean,annual mean,"6,870","84,110",307
ALBA IULIA,15,Nickel (aerosol),Ni,2009,P95,95 percentile,"23,090","84,110",307
ALBA IULIA,15,Nickel (aerosol),Ni,2009,P98,98 percentile,"27,600","84,110",307
ALBA IULIA,15,Nickel (aerosol),Ni,2009,Max,maximum,"38,970","84,110",307
ALBA IULIA,15,Nickel (aerosol),Ni,2010,P50,50 percentile,"1,590","97,808",357
ALBA IULIA,15,Nickel (aerosol),Ni,2010,Mean,annual mean,"3,626","97,808",357
ALBA IULIA,15,Nickel (aerosol),Ni,2010,P95,95 percentile,"14,900","97,808",357
ALBA IULIA,15,Nickel (aerosol),Ni,2010,P98,98 percentile,"19,830","97,808",357
ALBA IULIA,15,Nickel (aerosol),Ni,2010,Max,maximum,"32,390","97,808",357
ALBA IULIA,15,Nickel (aerosol),Ni,2011,P50,50 percentile,830,"94,247",344
ALBA IULIA,15,Nickel (aerosol),Ni,2011,Mean,annual mean,"1,980","94,247",344
ALBA IULIA,15,Nickel (aerosol),Ni,2011,P95,95 percentile,"7,900","94,247",344
ALBA IULIA,15,Nickel (aerosol),Ni,2011,P98,98 percentile,"11,260","94,247",344
ALBA IULIA,15,Nickel (aerosol),Ni,2011,Max,maximum,"17,910","94,247",344
ALBA IULIA,15,Nickel (aerosol),Ni,2012,P50,50 percentile,400,"60,383",221
ALBA IULIA,15,Nickel (aerosol),Ni,2012,Mean,annual mean,"1,452","60,383",221
ALBA IULIA,15,Nickel (aerosol),Ni,2012,P95,95 percentile,"6,070","60,383",221
ALBA IULIA,15,Nickel (aerosol),Ni,2012,P98,98 percentile,"9,940","60,383",221
ALBA IULIA,15,Nickel (aerosol),Ni,2012,Max,maximum,"20,160","60,383",221
ALBA IULIA,18,Arsenic (aerosol),As,2010,P50,50 percentile,600,"97,534",356
ALBA IULIA,18,Arsenic (aerosol),As,2010,Mean,annual mean,819,"97,534",356
ALBA IULIA,18,Arsenic (aerosol),As,2010,P95,95 percentile,"2,190","97,534",356
ALBA IULIA,18,Arsenic (aerosol),As,2010,P98,98 percentile,"3,330","97,534",356
ALBA IULIA,18,Arsenic (aerosol),As,2010,Max,maximum,"5,140","97,534",356
ALBA IULIA,18,Arsenic (aerosol),As,2011,P50,50 percentile,250,"96,712",353
ALBA IULIA,18,Arsenic (aerosol),As,2011,Mean,annual mean,320,"96,712",353
ALBA IULIA,18,Arsenic (aerosol),As,2011,P95,95 percentile,970,"96,712",353
ALBA IULIA,18,Arsenic (aerosol),As,2011,P98,98 percentile,"1,200","96,712",353
ALBA IULIA,18,Arsenic (aerosol),As,2011,Max,maximum,"4,630","96,712",353
ALBA IULIA,18,Arsenic (aerosol),As,2012,P50,50 percentile,450,"59,016",216
ALBA IULIA,18,Arsenic (aerosol),As,2012,Mean,annual mean,515,"59,016",216
ALBA IULIA,18,Arsenic (aerosol),As,2012,P95,95 percentile,"1,110","59,016",216
ALBA IULIA,18,Arsenic (aerosol),As,2012,P98,98 percentile,"1,380","59,016",216
ALBA IULIA,18,Arsenic (aerosol),As,2012,Max,maximum,"2,300","59,016",216
ALBA IULIA,20,Benzene (air),C6H6,2009,P50,50 percentile,"1,473","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2009,Mean,annual mean,"2,013","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2009,P95,95 percentile,"4,975","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2009,P98,98 percentile,"6,478","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2009,Max,maximum,"8,113","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2009,P50,50 percentile,"1,450","93,699",8208
ALBA IULIA,20,Benzene (air),C6H6,2009,Mean,annual mean,"2,012","93,699",8208
ALBA IULIA,20,Benzene (air),C6H6,2009,P95,95 percentile,"5,640","93,699",8208
ALBA IULIA,20,Benzene (air),C6H6,2009,P98,98 percentile,"7,280","93,699",8208
ALBA IULIA,20,Benzene (air),C6H6,2009,Max,maximum,"16,850","93,699",8208
ALBA IULIA,20,Benzene (air),C6H6,2010,P50,50 percentile,"2,008","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2010,Mean,annual mean,"2,764","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2010,P95,95 percentile,"6,737","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2010,P98,98 percentile,"8,820","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2010,Max,maximum,"12,431","93,425",341
ALBA IULIA,20,Benzene (air),C6H6,2010,P50,50 percentile,"1,840","94,167",8249
ALBA IULIA,20,Benzene (air),C6H6,2010,Mean,annual mean,"2,742","94,167",8249
ALBA IULIA,20,Benzene (air),C6H6,2010,P95,95 percentile,"7,850","94,167",8249
ALBA IULIA,20,Benzene (air),C6H6,2010,P98,98 percentile,"10,120","94,167",8249
ALBA IULIA,20,Benzene (air),C6H6,2010,Max,maximum,"17,990","94,167",8249
ALBA IULIA,20,Benzene (air),C6H6,2011,P50,50 percentile,"2,974","68,219",249
ALBA IULIA,20,Benzene (air),C6H6,2011,Mean,annual mean,"3,354","68,219",249
ALBA IULIA,20,Benzene (air),C6H6,2011,P95,95 percentile,"9,450","68,219",249
ALBA IULIA,20,Benzene (air),C6H6,2011,P98,98 percentile,"10,623","68,219",249
ALBA IULIA,20,Benzene (air),C6H6,2011,Max,maximum,"13,493","68,219",249
ALBA IULIA,20,Benzene (air),C6H6,2011,P50,50 percentile,"2,640","68,242",5978
ALBA IULIA,20,Benzene (air),C6H6,2011,Mean,annual mean,"3,337","68,242",5978
ALBA IULIA,20,Benzene (air),C6H6,2011,P95,95 percentile,"9,890","68,242",5978
ALBA IULIA,20,Benzene (air),C6H6,2011,P98,98 percentile,"11,840","68,242",5978
ALBA IULIA,20,Benzene (air),C6H6,2011,Max,maximum,"19,550","68,242",5978
ALBA IULIA,20,Benzene (air),C6H6,2012,P50,50 percentile,"1,324","78,962",289
ALBA IULIA,20,Benzene (air),C6H6,2012,Mean,annual mean,"2,017","78,962",289
ALBA IULIA,20,Benzene (air),C6H6,2012,P95,95 percentile,"6,373","78,962",289
ALBA IULIA,20,Benzene (air),C6H6,2012,P98,98 percentile,"7,115","78,962",289
ALBA IULIA,20,Benzene (air),C6H6,2012,Max,maximum,"8,314","78,962",289
ALBA IULIA,20,Benzene (air),C6H6,2012,P50,50 percentile,"1,310","79,440",6978
ALBA IULIA,20,Benzene (air),C6H6,2012,Mean,annual mean,"2,011","79,440",6978
ALBA IULIA,20,Benzene (air),C6H6,2012,P95,95 percentile,"6,370","79,440",6978
ALBA IULIA,20,Benzene (air),C6H6,2012,P98,98 percentile,"8,100","79,440",6978
ALBA IULIA,20,Benzene (air),C6H6,2012,Max,maximum,"11,840","79,440",6978
ARAD,1,Sulphur dioxide (air),SO2,2009,P50,50 percentile,"11,332","84,110",307
ARAD,1,Sulphur dioxide (air),SO2,2009,Mean,annual mean,"12,359","84,110",307
ARAD,1,Sulphur dioxide (air),SO2,2009,P95,95 percentile,"21,961","84,110",307
ARAD,1,Sulphur dioxide (air),SO2,2009,P98,98 percentile,"25,883","84,110",307
ARAD,1,Sulphur dioxide (air),SO2,2009,Max,maximum,"66,416","84,110",307
ARAD,1,Sulphur dioxide (air),SO2,2009,Max4,4th highest value,"26,991","84,110",307
ARAD,1,Sulphur dioxide (air),SO2,2009,Days(c > 125),days with c > 125 ug/m3,0,"84,110",307
ARAD,1,Sulphur dioxide (air),SO2,2009,P50,50 percentile,"10,900","83,824",7343
ARAD,1,Sulphur dioxide (air),SO2,2009,Mean,annual mean,"12,338","83,824",7343
ARAD,1,Sulphur dioxide (air),SO2,2009,P95,95 percentile,"23,170","83,824",7343
ARAD,1,Sulphur dioxide (air),SO2,2009,P98,98 percentile,"31,330","83,824",7343
ARAD,1,Sulphur dioxide (air),SO2,2009,P99_9,99.9 percentile,"68,170","83,824",7343
ARAD,1,Sulphur dioxide (air),SO2,2009,Max,maximum,"94,730","83,824",7343
ARAD,1,Sulphur dioxide (air),SO2,2009,Max25,25th highest value,"67,120","83,824",7343
ARAD,1,Sulphur dioxide (air),SO2,2009,Hours(c > 350),hours with c > 350 ug/m3,0,"83,824",7343
ARAD,1,Sulphur dioxide (air),SO2,2011,P50,50 percentile,"13,403","97,808",357
ARAD,1,Sulphur dioxide (air),SO2,2011,Mean,annual mean,"15,017","97,808",357
ARAD,1,Sulphur dioxide (air),SO2,2011,P95,95 percentile,"24,019","97,808",357
ARAD,1,Sulphur dioxide (air),SO2,2011,P98,98 percentile,"28,987","97,808",357
ARAD,1,Sulphur dioxide (air),SO2,2011,Max,maximum,"62,098","97,808",357
ARAD,1,Sulphur dioxide (air),SO2,2011,Max4,4th highest value,"31,798","97,808",357
ARAD,1,Sulphur dioxide (air),SO2,2011,Days(c > 125),days with c > 125 ug/m3,0,"97,808",357
ARAD,1,Sulphur dioxide (air),SO2,2011,P50,50 percentile,"12,610","94,418",8271
ARAD,1,Sulphur dioxide (air),SO2,2011,Mean,annual mean,"14,986","94,418",8271
ARAD,1,Sulphur dioxide (air),SO2,2011,P95,95 percentile,"27,210","94,418",8271
ARAD,1,Sulphur dioxide (air),SO2,2011,P98,98 percentile,"37,760","94,418",8271
ARAD,1,Sulphur dioxide (air),SO2,2011,P99_9,99.9 percentile,"115,320","94,418",8271
ARAD,1,Sulphur dioxide (air),SO2,2011,Max,maximum,"166,290","94,418",8271
ARAD,1,Sulphur dioxide (air),SO2,2011,Max25,25th highest value,"79,490","94,418",8271
ARAD,1,Sulphur dioxide (air),SO2,2011,Hours(c > 350),hours with c > 350 ug/m3,0,"94,418",8271
ARAD,1,Sulphur dioxide (air),SO2,2012,P50,50 percentile,"12,097","99,454",364
ARAD,1,Sulphur dioxide (air),SO2,2012,Mean,annual mean,"12,660","99,454",364
ARAD,1,Sulphur dioxide (air),SO2,2012,P95,95 percentile,"19,720","99,454",364
ARAD,1,Sulphur dioxide (air),SO2,2012,P98,98 percentile,"22,207","99,454",364
ARAD,1,Sulphur dioxide (air),SO2,2012,Max,maximum,"28,925","99,454",364
ARAD,1,Sulphur dioxide (air),SO2,2012,Max4,4th highest value,"23,642","99,454",364
ARAD,1,Sulphur dioxide (air),SO2,2012,Days(c > 125),days with c > 125 ug/m3,0,"99,454",364
ARAD,1,Sulphur dioxide (air),SO2,2012,P50,50 percentile,"11,390","95,230",8365
ARAD,1,Sulphur dioxide (air),SO2,2012,Mean,annual mean,"12,660","95,230",8365
ARAD,1,Sulphur dioxide (air),SO2,2012,P95,95 percentile,"21,750","95,230",8365
ARAD,1,Sulphur dioxide (air),SO2,2012,P98,98 percentile,"25,510","95,230",8365
ARAD,1,Sulphur dioxide (air),SO2,2012,P99_9,99.9 percentile,"73,440","95,230",8365
ARAD,1,Sulphur dioxide (air),SO2,2012,Max,maximum,"111,190","95,230",8365
ARAD,1,Sulphur dioxide (air),SO2,2012,Max25,25th highest value,"46,740","95,230",8365
ARAD,1,Sulphur dioxide (air),SO2,2012,Hours(c > 350),hours with c > 350 ug/m3,0,"95,230",8365
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2010,P50,50 percentile,"23,430","77,260",282
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2010,Mean,annual mean,"25,262","77,260",282
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2010,P95,95 percentile,"48,050","77,260",282
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2010,P98,98 percentile,"57,950","77,260",282
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2010,Max,maximum,"81,200","77,260",282
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2010,Max36,36th highest value,"42,060","77,260",282
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2010,Max8,8th highest value,"49,050","77,260",282
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2010,Days(c > 50),days with c > 50 ug/m3,"7,000","77,260",282
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2011,P50,50 percentile,"26,780","91,781",335
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2011,Mean,annual mean,"29,054","91,781",335
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2011,P95,95 percentile,"49,670","91,781",335
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2011,P98,98 percentile,"70,930","91,781",335
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2011,Max,maximum,"92,540","91,781",335
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2011,Max36,36th highest value,"47,030","91,781",335
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2011,Max8,8th highest value,"70,930","91,781",335
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2011,Days(c > 50),days with c > 50 ug/m3,"14,000","91,781",335
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2012,P50,50 percentile,"25,620","87,978",322
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2012,Mean,annual mean,"27,531","87,978",322
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2012,P95,95 percentile,"48,770","87,978",322
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2012,P98,98 percentile,"63,190","87,978",322
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2012,Max,maximum,"80,920","87,978",322
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2012,Max36,36th highest value,"43,920","87,978",322
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2012,Max8,8th highest value,"62,900","87,978",322
ARAD,5,Particulate matter < 10 µm (aerosol),PM10,2012,Days(c > 50),days with c > 50 ug/m3,"12,000","87,978",322
ARAD,7,Ozone (air),O3,2009,P50,50 percentile,"41,125","90,137",329
ARAD,7,Ozone (air),O3,2009,Mean,annual mean,"41,252","90,137",329
ARAD,7,Ozone (air),O3,2009,P95,95 percentile,"75,047","90,137",329
ARAD,7,Ozone (air),O3,2009,P98,98 percentile,"82,188","90,137",329
ARAD,7,Ozone (air),O3,2009,Max,maximum,"91,375","90,137",329
ARAD,7,Ozone (air),O3,2009,Mean,annual mean,"59,297","90,137",329
ARAD,7,Ozone (air),O3,2009,P50,50 percentile,"62,287","90,137",329
ARAD,7,Ozone (air),O3,2009,P95,95 percentile,"100,939","90,137",329
ARAD,7,Ozone (air),O3,2009,P98,98 percentile,"106,147","90,137",329
ARAD,7,Ozone (air),O3,2009,Max,maximum,"126,537","90,137",329
ARAD,7,Ozone (air),O3,2009,Max26,26th highest value,"96,943","90,137",329
ARAD,7,Ozone (air),O3,2009,Days(c > 120),days with c > 120 ug/m3,"3,000","90,137",329
ARAD,7,Ozone (air),O3,2009,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)","2,274,000","90,137",329
ARAD,7,Ozone (air),O3,2009,P50,50 percentile,"37,460","88,516",7754
ARAD,7,Ozone (air),O3,2009,Mean,annual mean,"41,495","88,516",7754
ARAD,7,Ozone (air),O3,2009,P95,95 percentile,"90,050","88,516",7754
ARAD,7,Ozone (air),O3,2009,P98,98 percentile,"100,940","88,516",7754
ARAD,7,Ozone (air),O3,2009,Max,maximum,"160,000","88,516",7754
ARAD,7,Ozone (air),O3,2009,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)","3,241,000","85,960",949
ARAD,7,Ozone (air),O3,2010,P50,50 percentile,"29,185","94,521",345
ARAD,7,Ozone (air),O3,2010,Mean,annual mean,"30,426","94,521",345
ARAD,7,Ozone (air),O3,2010,P95,95 percentile,"50,446","94,521",345
ARAD,7,Ozone (air),O3,2010,P98,98 percentile,"53,388","94,521",345
ARAD,7,Ozone (air),O3,2010,Max,maximum,"61,099","94,521",345
ARAD,7,Ozone (air),O3,2010,P50,50 percentile,"41,967","94,795",346
ARAD,7,Ozone (air),O3,2010,Mean,annual mean,"43,316","94,795",346
ARAD,7,Ozone (air),O3,2010,P95,95 percentile,"69,605","94,795",346
ARAD,7,Ozone (air),O3,2010,P98,98 percentile,"76,126","94,795",346
ARAD,7,Ozone (air),O3,2010,Max,maximum,"89,609","94,795",346
ARAD,7,Ozone (air),O3,2010,Max26,26th highest value,"65,709","94,795",346
ARAD,7,Ozone (air),O3,2010,Days(c > 120),days with c > 120 ug/m3,0,"94,795",346
ARAD,7,Ozone (air),O3,2010,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)","99,000","94,795",346
ARAD,7,Ozone (air),O3,2010,P50,50 percentile,"28,130","91,712",8034
ARAD,7,Ozone (air),O3,2010,Mean,annual mean,"30,348","91,712",8034
ARAD,7,Ozone (air),O3,2010,P95,95 percentile,"61,180","91,712",8034
ARAD,7,Ozone (air),O3,2010,P98,98 percentile,"69,000","91,712",8034
ARAD,7,Ozone (air),O3,2010,Max,maximum,"96,000","91,712",8034
ARAD,7,Ozone (air),O3,2010,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)","124,000","91,304",1008
ARAD,7,Ozone (air),O3,2011,P50,50 percentile,"38,406","97,260",355
ARAD,7,Ozone (air),O3,2011,Mean,annual mean,"39,443","97,260",355
ARAD,7,Ozone (air),O3,2011,P95,95 percentile,"69,530","97,260",355
ARAD,7,Ozone (air),O3,2011,P98,98 percentile,"76,495","97,260",355
ARAD,7,Ozone (air),O3,2011,Max,maximum,"84,329","97,260",355
ARAD,7,Ozone (air),O3,2011,P50,50 percentile,"55,893","96,438",352
ARAD,7,Ozone (air),O3,2011,Mean,annual mean,"57,358","96,438",352
ARAD,7,Ozone (air),O3,2011,P95,95 percentile,"98,239","96,438",352
ARAD,7,Ozone (air),O3,2011,P98,98 percentile,"102,419","96,438",352
ARAD,7,Ozone (air),O3,2011,Max,maximum,"115,269","96,438",352
ARAD,7,Ozone (air),O3,2011,Max26,26th highest value,"96,336","96,438",352
ARAD,7,Ozone (air),O3,2011,Days(c > 120),days with c > 120 ug/m3,0,"96,438",352
ARAD,7,Ozone (air),O3,2011,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)","2,079,000","96,438",352
ARAD,7,Ozone (air),O3,2011,P50,50 percentile,"34,800","93,687",8207
ARAD,7,Ozone (air),O3,2011,Mean,annual mean,"39,463","93,687",8207
ARAD,7,Ozone (air),O3,2011,P95,95 percentile,"87,850","93,687",8207
ARAD,7,Ozone (air),O3,2011,P98,98 percentile,"99,290","93,687",8207
ARAD,7,Ozone (air),O3,2011,Max,maximum,"120,290","93,687",8207
ARAD,7,Ozone (air),O3,2011,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)","4,699,000","87,772",969
ARAD,7,Ozone (air),O3,2012,Mean,annual mean,"44,744","99,454",364
ARAD,7,Ozone (air),O3,2012,P50,50 percentile,"45,439","99,454",364
ARAD,7,Ozone (air),O3,2012,P95,95 percentile,"72,270","99,454",364
ARAD,7,Ozone (air),O3,2012,P98,98 percentile,"76,076","99,454",364
ARAD,7,Ozone (air),O3,2012,Max,maximum,"85,053","99,454",364
ARAD,7,Ozone (air),O3,2012,Mean,annual mean,"62,904","98,907",362
ARAD,7,Ozone (air),O3,2012,P50,50 percentile,"66,591","98,907",362
ARAD,7,Ozone (air),O3,2012,P95,95 percentile,"98,357","98,907",362
ARAD,7,Ozone (air),O3,2012,P98,98 percentile,"105,597","98,907",362
ARAD,7,Ozone (air),O3,2012,Max,maximum,"110,924","98,907",362
ARAD,7,Ozone (air),O3,2012,Max26,26th highest value,"96,003","98,907",362
ARAD,7,Ozone (air),O3,2012,Days(c > 120),days with c > 120 ug/m3,0,"98,907",362
ARAD,7,Ozone (air),O3,2012,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)","2,429,000","98,907",362
ARAD,7,Ozone (air),O3,2012,P50,50 percentile,"41,840","95,025",8347
ARAD,7,Ozone (air),O3,2012,Mean,annual mean,"44,822","95,025",8347
ARAD,7,Ozone (air),O3,2012,P95,95 percentile,"89,240","95,025",8347
ARAD,7,Ozone (air),O3,2012,P98,98 percentile,"98,900","95,025",8347
ARAD,7,Ozone (air),O3,2012,Max,maximum,"127,530","95,025",8347
ARAD,7,Ozone (air),O3,2012,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)","4,096,000","94,203",1040
ARAD,8,Nitrogen dioxide (air),NO2,2009,P50,50 percentile,"23,962","87,397",319
ARAD,8,Nitrogen dioxide (air),NO2,2009,Mean,annual mean,"24,413","87,397",319
ARAD,8,Nitrogen dioxide (air),NO2,2009,P95,95 percentile,"41,957","87,397",319
ARAD,8,Nitrogen dioxide (air),NO2,2009,P98,98 percentile,"49,672","87,397",319
ARAD,8,Nitrogen dioxide (air),NO2,2009,Max,maximum,"60,503","87,397",319
ARAD,8,Nitrogen dioxide (air),NO2,2009,P50,50 percentile,"20,770","85,856",7521
ARAD,8,Nitrogen dioxide (air),NO2,2009,Mean,annual mean,"24,430","85,856",7521
ARAD,8,Nitrogen dioxide (air),NO2,2009,P95,95 percentile,"56,250","85,856",7521
ARAD,8,Nitrogen dioxide (air),NO2,2009,P98,98 percentile,"71,870","85,856",7521
